"","url","Agency","Job_Category","Description","Location","Last_Date_to_Apply","Qualifications","Salary","Contact_Person","Contact_eMail","Website","Contact_Phone","Start_Date"
"601","http://wfscjobs.tamu.edu/jobs/environmental-scientist-dallas-texas/","TestAmerica - AirEmissions","Full time Positions","The ideal candidate will have a technical degree (e.g. environmental science, biology, chemistry) with a 3.0 or higher GPA, plus at least 2 years experience in conducting air pollution monitoring and testing or permit/compliance support, an interest in learning all aspects of stack testing, including data and equipment preparation and QA measures, manual methods sampling, and the ability to become familiar with 40 CFR 60 EPA Reference Test Methods. The ideal candidate will have excellent verbal and written communication skills, have a mechanical aptitude and be detail-oriented. • Work in various industrial facilities including, but not limited to cement plants, refineries, chemical plants, power plants • Extensive overnight travel: ~40% Houston Office; ~60% Baton Rouge Office; ~75% Dallas Office • Occasional weekend work • Average 50 hours worked per week. Some weeks are over 70 hours.

• College degree preferred. We have had more success with geology and biology majors in understanding air emission testing concepts and working with us for longer durations. • No fear of heights. Commonly working on a smoke stack platform 50’ to 150’ above grade. • Demonstrated strong work ethic • Is able to safely lift 50 pounds over a 42” handrail • Good communication skills • Willing to work in the service industry (client orientated individual) • Excellent driving record • Willing to work in safety attire, as applicable: hard hat, safety glasses, steel toe boots, Nomex (FRC), goggles, gloves etc.","Open Job in Dallas & Houston TX","12/31/2016","Please apply at: http://www.jobs.net/jobs/testamerica/en-us/",".","Mark Glicer","Mark.Glicer@testamericainc.com","http://www.testamericainc.com/about/airemissions/",NA,"05/19/2016"
"602","http://wfscjobs.tamu.edu/jobs/phd-student-research-assistant-terrestrial-carnivore-and-owl-food-web-ecology-oregon-state-university/","Oregon State University","Graduate Assistantships","The Levi Lab in the Department of Fisheries and Wildlife at Oregon State University is accepting applications for a PhD Graduate Assistantship with a flexible start date (any quarter from Fall 2016 to Fall 2017). The student will conduct dissertation research on Pacific Northwest food webs, including a suite of small carnivores, owls, and their shared prey.
This position combines strong field, lab, and analytical components. The student will work with Drs. Taal Levi and Clinton Epps, OSU Department of Fisheries and Wildlife, and Dr. Damon Lesmeister, USDA Forest Service, Pacific Northwest Research Station. Fieldwork will be based at the HJ Andrews Experimental Forest, a NSF LTER site, in the Cascade Range of Oregon. This research will integrate with existing datasets from a long-term Northern Spotted Owl demographic monitoring program, and from small mammal population trapping grids. The PhD student would establish new research on small carnivore spatial ecology (VHF collars, camera trapping) and diet, with potential exploration of cause-specific mortality of small mammals and small mammal diet analysis, and link that work to those existing datasets. Diet analyses will utilize DNA metabarcoding. This position is an excellent opportunity for a student interested in carnivore ecology, food webs, molecular methods, conservation and management, and for students interested in applying molecular methods to applied ecological and conservation problems.","Corvallis, Oregon","12/01/2016","The student should be accomplished in writing, statistics, and field skills. Experience with animal capture and immobilization and/or laboratory expertise is preferred. Student must have a MS degree or a similar level of experience. Preferred candidates will have previous experience in all or some of the following: animal capture and immobilization, telemetry, a demonstrated ability to work with GIS and R, and a record of publication in peer-reviewed journals.","3 years of funded GRA at the university rate, followed by more GRA or GTA.","Taal Levi","taal.levi@oregonstate.edu",NA,"8313327873",NA
"603","http://wfscjobs.tamu.edu/jobs/outdoor-education-instructor-california/","High Trails Outdoor Science School","Temporary/Seasonal Positions","Work in the mountains teaching students! Residential outdoor education center for elementary students in southern California seeks educator to join our crew of tree hugging earth lovers as they work to open the eyes of city based kids to the wonders and beauty of nature.

Interviewing now for the 2016/17 school year, running mid-September 2016 through May 2017. 

Big job, fun place, fantastic community of young and energetic educators. Smack dab in the middle of the San Bernardino National Forest near Big Bear Lake, CA.

High Trails is a residential outdoor education center that needs good people to teach 6th grade students. There are many choices in the country, so we've got several reasons why we are the best:

OUR PROGRAM IS UNIQUE IN CALIFORNIA! We are a small, upstart company who managed to jump into the (relatively...) big leagues of outdoor education. We believe we can make a difference, make a living, and be happy all at the same time. We walk the fine line of telling you what to do and encouraging you to take ownership in the program.

OUR CORNER OF THE COUNTRY IS PRETTY DARN COOL! We are based in Big Bear, the coolest mountain town in Southern California; no other outdoor ed center is based here. From mountains to deserts to beaches, with a little small town atmosphere close by and a lot of big city amenities within a couple of hours...pretty nice...

OUR WEBSITE TELLS IT ALL! Need more details? Want so many details you'll be overwhelmed? Head over to dirtyclassroom.com and you'll see why we believe we're the most progressive place in the country.

Staff Information: http://dirtyclassroom.com/staff/","Big Bear, CA","09/01/2016","Online application here: http://dirtyclassroom.com/staff/staffonlineapplication//","$65-$185 a day, room/board, health insurance, continuing education...and a job that makes you laugh on a regular basis.    Immediate increase in base salary for direct experience in similar outdoor education programs.","Leslie Urban","work@dirtyclassroom.com","http://dirtyclassroom.com/","800 428-1851","09/12/2016"
"604","http://wfscjobs.tamu.edu/jobs/environmental-education-instructor-washington/","YMCA Camp Colman","Temporary/Seasonal Positions","Instructors in the Outdoor Environmental Education Program at YMCA Camp Colman work to create an inclusive, low-risk environment in which individuals are empowered to discover their unique talents and strengths and encouraged to share those with their peers, their community and the environment.  Instructors teach a diverse student population in a variety of classes focused in Challenge Education, Environmental Sciences and Outdoor Skills.  In addition to facilitating programming for our residential students and weekend groups, instructors also have opportunities for professional development through creating passion projects, working in our organic garden, writing curriculum, feeding the animals at our Marine Center and participating in trainings for various industry certifications.  Members of our community wear many hats including cleaning and maintenance and have the privilege of modeling responsibility, respect, honesty and caring in our day to day tasks.  Instructors receive a daily stipend (DOE) in addition to room and board in communal housing located on our beautiful 110 acre forested, beach-front property located on the Puget Sound.  Instructors begin mid-August 2016 and commit through mid-November 2016.  To apply please email Nicky Crummett at ncrummett@seattleymca.org with your resume and cover letter.  We look forward to hearing from you!","Longbranch, WA","11/11/2016","Applicants must be 21 or older, have experience working with youth, a passion for the outdoors and sciences.  A degree in a related field (Education, Biology, Forestry, Environmental Sciences, Recreation Management, etc.) is preferred.","$55-65/day DOE plus room and board","Nicky Crummett","ncrummett@seattleymca.org","http://campcolman.org","253 884 3844","08/17/2016"
"605","http://wfscjobs.tamu.edu/jobs/assistant-bird-bander-utah/","University of Utah","Volunteer Openings","This is a volunteer bird banding position at the University of Utah's Rio Mesa Research Center. The center is located in the heart of Utah's Redrock country. We are looking for someone to assist in standard mist netting and bird banding for the fall 2016 migratory season (mid August through the end of October, dates listed below are approximate). Previous experience bird banding is not necessary, however applicants need to be enthusiastic and hard working (work days last 6 hours starting 30 minutes before sunrise). The station is ~1 hour from Moab but very isolated.","Rio Mesa Resarch Center","11/01/2016","No special qualifications. Previous experience with birds is nice but not necessary. Applicants should be able to walk 5-6 miles every day and be comfortable waking up at approximately 5 am.",NA,"Joshua Horns","joshua.horns@utah.edu",NA,NA,"08/23/2016"
"606","http://wfscjobs.tamu.edu/jobs/usfws-texas-trinity-river-nwr-invasive-species-specialist-internship/","American Conservation Experience/ USFWS","Internships","Summary:  American Conservation Experience, a Nonprofit Conservation Corps, in partnership with the U.S. Fish and Wildlife Service is seeking TWO Invasive Species Specialist Interns to assist the USFWS with invasive plant and feral hog management duties at Trinity River National Wildlife Refuge in Texas, pertaining to the refuge Resource Management Plans. 

This opportunity is intended for enthusiastic young professionals with a deep interest in advancing their career goals in natural resources and/or wildlife management on our public lands. 

 

Start Date:  May 29, 2016 (May be flexible for the right candidate)

End Date:    November 12, 2016 (24 weeks from the start date)

*A 24-week commitment is required for this position* 

 

Location:  Trinity River Wildlife Refuge (NWR) is approximately an hour from Houston, and an hour from the Gulf Coast - 30 minutes from Dayton, TX.

 

Project Website: For more information about the Trinity River National Wildlife Refuge and its diverse resources please visit the website at: http://www.fws.gov/refuge/trinity_river/  or explore their Facebook Page at:  https://www.facebook.com/pages/Trinity-River-National-Wildlife-Refuge/178339332279191

 To learn more about the ACE EPIC Internship Program, please visit: www.usaconservation.org

 

Compensation: The ACE Interns will complete 40 hours/week and receive a living allowance of $200/week paid out biweekly for food and incidentals.  On site housing is provided at no cost to the intern.  Also a one-time $600 moving bonus will be provided.

AmeriCorps:  This position may be eligible for a 900 hour AmeriCorps Education Award ($2,865) upon successful completion of internship service hours. Additional enrollment is required.   

 

Position Description: The interns will perform a variety of duties, including but not limited to:

Extensive chainsaw operation assisting in prairie restoration: also with weed whackers and zero-turn mowers
Invasive Plant Management: applying herbicide to treat invasive plants including Chinaberry, Chinese tallow, Johnson grass, McCartney Rose, and Water Hyacinth
Aquatic Invasive Plant Management: monitoring Gaylor Lake for return sprouts of Water Hyacinth via kayak and/or canoe
Operate GPS units and compass for monitoring purposes
Drive 4WD government trucks and operate UTVs
Assist in feral hog monitoring and trapping including baiting and monitoring traps
Educate public on invasive and native plant and animal species; excellent opportunities exist to engage and inform local community on resource management issues at the Refuge.
Equipment Use and Training:  The Refuge will provide a government vehicle and the tools required to accomplish the tasks the Intern is asked to do.  Training will be provided for all equipment that the Intern is asked to use.  Use of personal protective equipment (PPE) will be mandatory for any activity that requires it.  CHAINSAW training and previous experience is REQUIRED; if certification is lacking or not to the level asked for, training will be held by ACE in Flagstaff, AZ or other ACE location.  Local training at the refuge may occur for small equipment such as lawn mowers, weed eaters, ATVs and UTVs.  A valid state driver's license is required for any (highway legal) vehicle use.  

Work Environment: The heat and humidity in southeast Texas can intense.  If you have had heat stroke, please do not apply for this position for health reasons.  Temperatures are often over 100 degrees Fahrenheit and humidity can 100% at the same time.  Interns must also be able to swim, climb, crawl, and run. Poisonous plants include poison ivy and stinging insects include wasps, bees, mosquitoes, and fire ants.","Dayton, TX","11/12/2016","Qualifications:   Applicants must have a degree or be pursuing a degree in ecology, wildlife management, natural resource management, parks and recreation or other related disciplines appropriate to the position.  A COMBINATION OF RELEVANT EDUCATION AND APPROPRIATE EXPERIENCE IS ALSO ACCEPTABLE.  Resume and Cover Letter must contain enough information to show that the applicant meets the experience needed, as defined in this announcement.  

Required:  

US Citizen or Permanent Citizen
Intern must be between the age of 18 and 35
High level of physical fitness. Ability to swim, climb, crawl, and run. No history of heat stroke.
A valid driver's license, clean driving record, and ability to provide documentation; a personal vehicle is required for personal time off and getting to-and-from the internship
Must be willing and able to obtain ATV/UTV operation training (will be provided by FWS)
Effective oral and written communication skills with all ages and diverse audiences
Ability to speak to the public and media in person, on the radio, or through newspaper articles
Able and willing to work alone and in a group
Able and willing to perform duties outdoors in varying weather conditions, especially hot outdoor conditions
Capable of participating in sustained physical labor including ability to frequently push, pull, and lift 40 lbs
Ability to operate independently and in remote areas
Previous Chainsaw experience and certification (training in Flagstaff or other ACE location required if not held already)
Herbicide Applicator license
Competent in Microsoft Office
Ability and willingness to undergo a Federal criminal background check
Preferred:

Ability to identify hog signs and tracks
Previous hog trapping and/or invasive plant species management background
Ability to follow assigned protocols to perform tasks with many steps
Skills and ability to resolve a full range of problems or situations when performing a variety of tasks in the field or office setting
Skill in maintaining and safely operating motorized vehicles and specialized equipment including: highway vehicles, farm implements, ATVs, UTVs, weed eaters, etc
Experience and/or knowledge with GPS equipment
Strong desire to enter the public service field as a natural resource professional
Experience and/or knowledge in the mission of the USFWS and other federal land management agencies
The intern must be willing to represent ACE and the USFWS in a professional, positive and enthusiastic manner.  Drug users should not consider applying, as ACE and the USFWS reserves the right to require drug testing.

 

To Apply: Please submit a thoughtful resume and cover letter along with 3 professional references using the APPLY NOW section located on the upper right hand corner of the position listing on our website here: https://usaconservationepic.applicantpool.com/jobs/

NOTE: Early consideration will be given as applications are received.  This position may close any time.  If you have any questions regarding this position, please feel free to contact the ACE EPIC Program Manager, Peter Woodruff at (801) 989-7069 or pwoodruff@usaconservation.org.","200/week + Housing","Peter Woodruff","pwoodruff@usaconservation.org","https://usaconservationepic.applicantpool.com/jobs/74284.html","8019897069","05/29/2016"
"607","http://wfscjobs.tamu.edu/jobs/blm-utah-paleontology-and-quarry-steward-internship/","American Conservation Experience/ BLM","Internships","Summary:  American Conservation Experience, a Non-Profit Conservation Corps, in partnership with the Bureau of Land Management (BLM) in Utah's Price Field Office, is seeking THREE Paleontology and Quarry Stewardship Intern to dedicate 14 weeks in providing the stewardship of a world renowned paleontological site through assisting in the development and delivery of inquiry and curriculum-based programs in Jurassic paleontology, environmental education and stewardship to local youth and visitors.

This excellent opportunity is ideal for an enthusiastic young professional with a background in environmental education, paleontology, geology, ecology, biology, conservation, natural resource management or a closely related field, with a deep interest in advancing their career goals in environmental education and outreach, as well as working in one of the most spectacular landscapes in the nation.

 

Start Date:  One Intern on May 29, 2016
                   Two Interns on June 26, 2016
End Date:    One Intern on September 3, 2016
                   Two Interns on October 1, 2016  
*A 14-week commitment is required*
Location:  Price, Utah.  The BLM Utah Price Field is located in the mid-region of Utah and is considered the gateway to the red-rock country of the San Rafael Swell. This area is described as an exposed sandstone coral reef, a stone saw blade, and the jagged remains of a dinosaur backbone, giving tribute to some of the amazing geologic, paleontological, and cultural treasures found at and near the Cleveland-Lloyd Dinosaur Quarry National Natural Landmark.

 
Project Website: For more information on the BLM Utah Cleveland-Lloyd Dinosaur Quarry, please visit their websites at: blm.gov/ut/st/en/fo/price/recreation/quarry.html. For more information regarding the ACE Internship Program, please visit: usaconservation.org.

 

Compensation: The intern will work 40 hours/week and receive a living allowance of $150/week paid bi-weekly.  BLM will provide housing in Price, Utah. 

AmeriCorps: This position may be eligible for a 450-hour ($1515.55) AmeriCorps Education Award upon successful completion of the internship.  Additional AmeriCorps enrollment will be required.

 

Project Background and Objectives: Cleveland-Lloyd Dinosaur Quarry contains the densest concentration of Jurassic-aged dinosaur bones ever found. Over 12,000 bones  (belonging to at least 74 individual dinosaurs) have been excavated at the quarry. While paleontologists have learned a great deal about the Jurassic period from their findings at Cleveland-Lloyd, the site presents many more mysteries, making it a most fantastic outdoor lab and classroom.  Visitors and youth will engage in hands-on field experiences, learn about public lands, and further their understanding, appreciation and stewardship of natural and cultural resources. This will be achieved through the implementation and delivery of a curriculum-based education program, visitor center and public outreach, and site interpretation activities.

 

Position Description:

Resource Education: The intern will assist in implementing and delivering hands-on, inquiry and curriculum based education programs to k-6 school students regarding geology, ecology, and fossils. Projects may also include developing new lesson plans, maintaining program statistics, and creating visual aids.

Visitor Center Outreach: The intern will help staff the visitor center and interact with visitors, providing information on the site, interpretative displays, available site activities, and leading guided tours. Additionally, the intern will assist other visitor center duties such as, fee collection, bookstore operation, and general center maintenance (sweeping and care of interpretative displays).

Interns are expected to work 5 days per week. Hours are fluid (with starting times ranging from 6am-9am), and work schedules for the visitor center and education staff will require weekend and holiday work.","Price, UT","09/03/2016","Qualifications: 

   Required:

Internship is available to US Citizens
Interns must be 18-35 years old 
Deep interest in geology, paleontology, education, and respect for nature.
Must have effective communication skills with diverse audiences; ability to work alone and in a group
Applicants are expected to be highly motivated, reliable, and willing and able to perform assigned duties with little direct supervision.
Must have a Valid driver's license, safe driving record, and ability to provide documentation
Must be physically fit for outdoor work in all types of inclement weather. Be able to carry and lift up to 30 pounds, work long hours in the field on steep and rough terrain in the backcountry
English proficiency required
   Preferred: 

Knowledge and skills in the principles of education and interpretation.
A strong demonstrated interest and/or education in the field of natural and cultural resources.
Excellent writing, research, and organizational skills.
Excellent public speaking skills.
Bilingual applicants are encouraged and welcome.
 

The interns must be willing to represent ACE and the BLM in a professional, positive, and enthusiastic manner.  Drug users should not consider applying, as ACE reserves the right to require drug testing.  

To Apply: Please submit a thoughtful resume and cover letter along with 3 professional references using the APPLY NOW section located on the upper right hand corner of the position listing on our website here: https://usaconservationepic.applicantpool.com/jobs/

NOTE: Early consideration will be given as resumes are received.  This postion may close at any time. If you have any questions regarding this position, please feel free to contact the ACE EPIC Outreach and Recruitment Coordinator, Peter Woodruff at (801) 989-7069 or pwoodruff@usaconservation.org.","150/week + Housing","Kelly Barrett","kbarrett@usaconservation.org","https://usaconservationepic.applicantpool.com/jobs/77550.html","3852720472","05/29/2016"
"608","http://wfscjobs.tamu.edu/jobs/undergraduate-field-studies-instructor/","Wildlands Studies","Faculty Appointments","Wildlands Studies Program, Western Washington University
Now accepting course proposals and instructor applications for the 2017-2018 academic year.
Wildlands Studies offers 15-18 field courses each year studying wildlife &/or wildland environmental study topics emphasizing hands-on learning & onsite explorations of pressing environmental issues; courses run 2-6 weeks year-round throughout North America, Asia, Central & South America, South Africa & other locales.  This year students study wolf populations, wildlife corridors, mountain wildlife ecology, ecosystem dynamics, conservation biology, forest resource management, cultural sustainability. Wildlands Studies is soliciting proposals for new courses in destinations popular and affordable to undergraduates, and would especially welcome proposals for Alaska, Iceland, Brazil, southeastern Africa, the Pacific Islands, Papua New Guinea or Madagascar.  We prefer locations/projects with a section on wildlife.  We are also accepting instructor applications for selected existing ecology programs to be offered again in 2016-2017.  Applications will be reviewed through 08/16. Applicants must have graduate degree in hand.  Review website and current course offerings to ensure understanding of program requirements. Submit CV, cover letter regarding your experience with course topics/ fieldstudy experience and brief initial course proposal.  WS staff will work with applicants on their formal proposals. Application materials to crandall@wildlandsstudies.com. Website: http://www.wildlandsstudies.com.","International locations","08/30/2016","PhD or Masters of Science with previous field study experience.  Applicants must have graduate degree in hand. First Aid/CPR certification required, WFR preferred. A qualified Lead Instructor will have experience leading field study project; experience teaching at the undergraduate level, specifically upper division environmental studies classes; a good sense of humor, flexibility, patience, understanding and the know-how to work with and manage 16 students and the group dynamics that occur on a six-week field study; and academic and personal knowledge of the region for their proposed program.","Commensurate with experience","Crandall Bay","crandall@wildlandsstudies.com","http://www.wildlandsstudies.com",NA,"06/01/2017"
"609","http://wfscjobs.tamu.edu/jobs/dolphin-research-internship-albufeira-portugal/","Marine Environment Research Association / Associação para a Investigação do Meio Marinho (AIMM)","Internships","The Marine Environment Research Association is a non-profit, non-governmental organization focused on the research and conservation of marine species, running an ongoing study of cetaceans in southern Portugal (Algarve). This project aims to obtain baseline information on species occurrence, behavior, and social structure of the local cetacean populations in order to obtain scientific data to support conservation measures and inform marine management policies. 

The main species observed are short-beaked common dolphins (Delphinus delphis), common bottlenose dolphins (Tursiops truncatus), and harbour porpoises (Phocoena phocoena), although other psecies such as minke whales (Balaenoptera acutorostrata) and fin whales (Balaenoptera physalus) can also be sighted.

AIMM Interns are young, hard-working individuals who are willing to contribute to the association and support on-going activities, while experiencing fieldwork at sea, learning data collection and processing methodologies, and being a part of AIMM's team of researchers and marine biologists for a period of time. 
All team members and participants share accommodation, house tasks, knowledge and experience in an environmental friendly and multicultural environment.

WHERE: Albufeira, Algarve, Portugal

WHEN: The field season lasts from May 1 - October 31, 2016. The minimum internship attendance in 7 days, preferably starting on a Monday.

FIELDWORK: The field trips are conducted in AIMM's research vessel, Ketos, or in opportunistic platforms (commercial dolphin-watching boats). Fieldwork is dependent on weather conditions and seat availability in the dolphin-watching boats. Field days can be intense, especially in the peak of summer, but are fulfilling and good fun. The interns will be trained to:
+ Conduct on-board surveys of marine species occurrence; 
+ Record effort tracks on a handheld GPS; 
+ Collect data on behavior, group size, species, etc.;
+ Utilize photo-identification, acoustic recording, and underwater videos while on-board.
DATA ANALYSIS: This will be conducted on a daily basis and will entail entering data into established databases and spreadsheets, photo-identification processing, and preliminary data interpretation.
Interns have the additional option to enrich their time with AIMM by beginning or improving their SCUBA skills with a PADI-certified instructor. 
INTERNSHIP FEES: AIMM is a non-profit organization that relies on donations from our volunteers, partners, and conservation-minded people like you so that we may continue our important research and education programs in the Algarve. This internship requires a monetary contribution which is used to off-set the cost of accommodation and running a non-profit. For more information on internship fees for the 2016 season, please contact: interns@aimm-portugal.org
Included in the fee is:
+ Accommodation in the research house;
+ Transportation to/from the marina;
+ Meals (breakfast, lunch, and dinner);
+ Fieldwork in the research vessel or commercial dolphin-watching vessels.
Not included in the fee is:
+ Transportation to/from Albufeira;
+ Meals in restaurants and snacks;
+ Free time activities;
+ Personal insurance (all participants should have health and/or travel insurance)
+ Personal expenses.","Albufeira, Portugal","10/17/2016","INTERNS ARE EXPECTED TO:
+ Be above the age of 16
+ Have a mature attitude towards marine mammal research and the environment;
+ Be autonomous and flexible;
+ Be able to live and work in an international team and mainly outdoors at sea;
+ Speak English;
+ Participate for a minimum of 7 days.
Preference will be given to those who have:
+ Relevant marine mammal field experience;
+ Experience working on research vessels;
+ Experience working from dolphin/whale watching platforms;
+ Experience in photo-identification
+ Professional cameras that can be used for photo-ID
+ Availability to stay for longer periods of time. 
INTERNSHIP APPLICATION: Applicants should fill out the online application at: http://www.aimmportugal.org/#!internship-aimm/cw7b
After the confirmation email, send your resume/CV with updated photo and personal statement describing your expectations and why you would like to work with AIMM to: interns@aimm-portugal.org with the subject Internship 2016.
Applicants will be contacted to arrange internship dates and details.
Applications will be accepted throughout the field season, however early application is recommended due to limited vacancies. 
CONTACTS: interns@aimm-portugal.org | www.aimmportugal.org","n/a","André Cid","interns@aimm-portugal.org","http://www.aimmportugal.org/",NA,NA
"610","http://wfscjobs.tamu.edu/jobs/washington-conservation-corps-crew-member/","Washington Conservation Corps","Full time Positions","Build your path to the future by joining Washington Conservation Corps! Gain hands-on experience in the environmental field. The Washington Conservation Corps works outdoors year-round to protect and enhance Washington’s natural resources and deploys, as needed, on local and national disaster response.
 
Develop your résumé: Trail building, restoration planting and invasive species removal are just a few of the tasks that you will experience, in addition to excellent on-the-job skills training.
 
WCC is hiring 4-month corpsmember positions statewide, including in the following locations:
 
CREW-RENTON/KING COUNTY DNRP
 CREW-BREMERTON/DNR URBAN FORESTRY
 CREW-ISSAQUAH/SNOQUALMIE DNR
 CREW-WALLA WALLA/WALLA WALLA SPIKE
 Requirements - Must be 18-25 years old, with limited exceptions made for recently returned military veterans*. Members earn $9.47 hourly in this full-time position and receive an AmeriCorps Education Award of $1,515.55 (scholarship) upon successful completion of contract (450 hours). Educational loan forbearance is available.
 Positions are accepted on a rolling basis - apply online today: www.ecy.wa.gov/wcc
 *Special consideration for this recruitment will be given to recently returned military veterans. Age restrictions do not apply to Gulf War era II reservists, dependents, and veterans.","Bremerton, Issaquah, Renton, Walla Walla and more","09/15/2016","Requirements - Must be 18-25 years old, with limited exceptions made for recently returned military veterans*. Members earn $9.47 hourly in this full-time position and receive an AmeriCorps Education Award of $1,515.55 (scholarship) upon successful completion of contract (450 hours). Educational loan forbearance is available.
 
Positions are accepted on a rolling basis - apply online today: www.ecy.wa.gov/wcc","$9.47 hourly + $1,515.55 (AmeriCorps Scholarship)","Laura Schlabach","lasc461@ecy.wa.gov","http://www.ecy.wa.gov/wcc","360-407-6924","06/20/2016"
"611","http://wfscjobs.tamu.edu/jobs/elongated-tortoise-telemetry-assistant-thailand/","Sakaerat Tortoise Telemetry Project","Volunteer Openings","The Sakaerat Tortoise Telemetry Project is seeking to recruit several short (3 months) and/or long term field assistants on a rolling basis for ongoing ecological and behavioural research of the Elongated Tortoise (Indotestudo elongata). The project involves radio tracking of multiple tortoises in a Biosphere Reserve in Thailand. This rewarding (yet physically challenging) position provides valuable field research experience in the field of animal behaviour and the possibility to contribute to publications.
Accommodation and food are provided at the field station however applicants must cover their own airfare and travel/health insurance. 
The successful candidate will be required to;
Work 6 days a week with a minimum stay of 3 months.
Radio tracking the tortoises (mornings/evenings)
Surveying for tortoises
Assisting with data preparation and analysis
Assisting with habitat surveying
Potential Candidates must have;
Enthusiasm for wildlife conservation research.
An undergraduate degree in a wildlife related field.
Experience of life and/or work in a tropical environment/culture.
An understanding of field ecology and behaviour studies.
Experience in Arc GIS and/or R highly desirable. 

All interested parties should send a letter of interest and CV to ward.behaviour.research@gmail.com. Successful candidates will be contacted and offered an interview via Skype.","Thailand","01/01/2017","Potential Candidates must have;
Enthusiasm for wildlife conservation research.
An undergraduate degree in a wildlife related field.
Experience of life and/or work in a tropical environment/culture.
An understanding of field ecology and behaviour studies.
Experience in Arc GIS and/or R highly desirable.","Subsidised volunteer","Matt Ward","ward.behaviour.research@gmail.com","http://www.sakaerattortoisetelemetryproject.weebly.com",NA,"05/06/2016"
"612","http://wfscjobs.tamu.edu/jobs/lecturer-position-in-wildlife-management-texas-state-university/","Texas State University","Faculty Appointments","The Department of Biology at Texas State University invites applications for an academic year (9 month), non-tenure track position at the level of lecturer within the undergraduate Wildlife Biology program. At the moment, the position is limited to one year. Our new colleague will teach lecture and field-based courses in Wildlife Management, Wildlife Management techniques and Wildlife and Recreation.","San Marcos, Texas","08/30/2016","Required qualifications are an earned Ph.D. in wildlife or related areas, and expertise in the area of wildlife management or wildlife ecology. Preferred qualifications include teaching experience in graduate and undergraduate field-based courses in wildlife programs. We seek a dedicated teacher and mentor that can effectively interact with students from diverse backgrounds and career goals.
A letter of application with statements on teaching philosophy, CV, and the names and contact information of three people willing to serve as references should be sent as a single PDF to Dr. Dittmar Hahn, Chair of the Department of Biology (dh49@txstate.edu). Review of applications will begin May 5th, 2016 and will continue until the position is filled.","Competitive and commensurate with education and experience","Dittmar Hahn, Chair of Dept of Biology","dh49@txstate.edu","http://www.bio.txstate.edu/",NA,"09/01/2016"
"613","http://wfscjobs.tamu.edu/jobs/4-h-capital-americorps-instructor-ftht-texas/","4-H CAPITAL","Full time Positions","4-H CAPITAL is seeking AmeriCorps members to teach fun, hands-on science activities in the Austin, TX area! Members serve at-risk youth during afterschool by providing hands-on, project based science programs in Animal Science, Youth Gardening, Natural Resources, Citizen Science, Engineering/Tech, and Physics. We are looking for both Full Time and Part Time members to join our team for the 2016 – 2017 school year. Members develop semester unit plans for each of their lead classes using a combination of predetermined lessons and lessons they create. Our Full Time members also serve on a morning assignment team volunteer in an elementary school 2 mornings a week, and complete an independent project during the spring. Typical Full Time service hours are 9:00am-6:00pm, Mon-Fri, and Half Time service hours are 1:00-6:00pm Mon-Fri. Most of our afterschool programs run Mon-Thurs from 2:30-6:00pm; members should expect to teach at multiple school sites during the week (mileage is reimbursed between work sites). Fridays are used for planning, team meetings, service and program reporting, and trainings.","Austin, TX","10/31/2016","• Experience working with youth (experience leading groups of youth preferred). Half Time members should be enthusiastic about working with youth, but experience is not required
• Commit to either a 9 ½ or 10 ½ month term of service starting August 16, 2016.
• Serve a total of 1700 hours (Full Time) or 900 hours (Half Time).
• Have a car and driver’s license (or reliable transportation).
• Must consent to 4 part criminal background check.
• A positive attitude and willingness to learn new things! 
For application details visit the 4-H CAPITAL AmeriCorps page at: 
http://agrilife.org/capital4-h/americorps/","$13,617 + Segal Education Award + Benefits","Willie Garza","4-HRecruitment@traviscountytx.gov","http://agrilife.org/capital4-h/americorps/",NA,"08/16/2016"
